Aar;erMann;Kommune;KommNr;Fylke;FylkeNum;BoShHN;BoShHNnum;BoHF;BoHFnum;BoRHF;boRHFnum;Bydel;BydelNum;AntInnb
2011;Menn;Kvæfjord;1911;Troms Romsa;19;Bor i Harstad;4;UNN;2;Boomr Helse Nord RHF;1;;;1523
2011;Menn;Skånland;1913;Troms Romsa;19;Bor i Harstad;4;UNN;2;Boomr Helse Nord RHF;1;;;1514
2011;Menn;Ibestad;1917;Troms Romsa;19;Bor i Harstad;4;UNN;2;Boomr Helse Nord RHF;1;;;715
2011;Menn;Gratangen;1919;Troms Romsa;19;Bor i Narvik;5;UNN;2;Boomr Helse Nord RHF;1;;;592
2011;Menn;Lavangen;1920;Troms Romsa;19;Bor i Narvik;5;UNN;2;Boomr Helse Nord RHF;1;;;523
2011;Menn;Bardu;1922;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1965
2011;Menn;Salangen;1923;Troms Romsa;19;Bor i Narvik;5;UNN;2;Boomr Helse Nord RHF;1;;;1128
2011;Menn;Målselv;1924;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;3420
2011;Menn;Sørreisa;1925;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1698
2011;Menn;Dyrøy;1926;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;588
2011;Menn;Tranøy;1927;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;760
2011;Menn;Torsken;1928;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;450
2011;Menn;Berg;1929;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;445
2011;Menn;Lenvik;1931;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;5754
2011;Menn;Balsfjord;1933;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;2815
2011;Menn;Karlsøy;1936;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1249
2011;Menn;Lyngen;1938;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1565
2011;Menn;Storfjord;1939;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;995
2011;Menn;Kåfjord;1940;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1140
2011;Menn;Skjervøy;1941;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1460
2011;Menn;Nordreisa;1942;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;2446
2011;Menn;Kvænangen;1943;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;679
2011;Menn;Vardø;2002;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;1103
2011;Menn;Vadsø;2003;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;3125
2011;Menn;Hammerfest;2004;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;5075
2011;Menn;Kautokeino;2011;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;1518
2011;Menn;Alta;2012;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;9818
2011;Menn;Loppa;2014;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;601
2011;Menn;Hasvik;2015;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;525
2011;Menn;Kvalsund;2017;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;536
2011;Menn;Måsøy;2018;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;648
2011;Menn;Nordkapp;2019;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;1690
2011;Menn;Porsanger;2020;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;2009
2011;Menn;Karasjok;2021;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;1439
2011;Menn;Lebesby;2022;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;724
2011;Menn;Gamvik;2023;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;522
2011;Menn;Berlevåg;2024;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;528
2011;Menn;Tana;2025;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;1499
2011;Menn;Nesseby;2027;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;467
2011;Menn;Båtsfjord;2028;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;1079
2011;Menn;Sør-Varanger;2030;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;4935
2012;Kvinner;Halden;101;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;14988
2012;Kvinner;Moss;104;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;15661
2012;Kvinner;Sarpsborg;105;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;26915
2012;Kvinner;Fredrikstad;106;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;38698
2012;Kvinner;Hvaler;111;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;2129
2012;Kvinner;Aremark;118;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;698
2012;Kvinner;Marker;119;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;1769
2012;Kvinner;Rømskog;121;Østfold;1;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;328
2012;Kvinner;Trøgstad;122;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;2564
2012;Kvinner;Spydeberg;123;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;2724
2012;Kvinner;Askim;124;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;7717
2012;Kvinner;Eidsberg;125;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;5603
2012;Kvinner;Skiptvet;127;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;1828
2012;Kvinner;Rakkestad;128;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;3920
2012;Kvinner;Råde;135;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;3463
2012;Kvinner;Rygge;136;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;7518
2012;Kvinner;Våler;137;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;2353
2012;Kvinner;Hobøl;138;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;2438
2012;Kvinner;Vestby;211;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;7770
2012;Kvinner;Ski;213;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;14671
2012;Kvinner;Ås;214;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;8623
2012;Kvinner;Frogn;215;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;7892
2012;Kvinner;Nesodden;216;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;9213
2012;Kvinner;Oppegård;217;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;13165
2012;Kvinner;Bærum;219;Akershus;2;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;59060
2012;Kvinner;Asker;220;Akershus;2;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;28935
2012;Kvinner;Aurskog-Høland;221;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;7538
2012;Kvinner;Sørum;226;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;8058
2012;Kvinner;Fet;227;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;5270
2012;Kvinner;Rælingen;228;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;8170
2012;Kvinner;Enebakk;229;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;5187
2012;Kvinner;Lørenskog;230;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;17033
2012;Kvinner;Skedsmo;231;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;25256
2012;Kvinner;Nittedal;233;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;10956
2012;Kvinner;Gjerdrum;234;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;3012
2012;Kvinner;Ullensaker;235;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;15760
2012;Kvinner;Nes;236;Akershus;2;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;9810
2012;Kvinner;Eidsvoll;237;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;10960
2012;Kvinner;Nannestad;238;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;5628
2012;Kvinner;Hurdal;239;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;1328
2012;Kvinner;Oslo;301;Oslo;3;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;Grorud;10;13733
2012;Kvinner;Oslo;301;Oslo;3;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;Stovner;11;15316
2012;Kvinner;Oslo;301;Oslo;3;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;Alna;12;24247
2012;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Nordre Aker;8;24377
2012;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Bjerke;9;14799
2012;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Østensjø;13;25050
2012;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Nordstrand;14;25033
2012;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Søndre Nordstrand;15;18346
2012;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Marka;17;794
2012;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Uoppgitt bydel;99;1519
2012;Kvinner;Oslo;301;Oslo;3;;;Lovisenberg;17;Boomr Helse Sør-Øst RHF;4;Gamle Oslo;1;22254
2012;Kvinner;Oslo;301;Oslo;3;;;Lovisenberg;17;Boomr Helse Sør-Øst RHF;4;Grünerløkka;2;24365
2012;Kvinner;Oslo;301;Oslo;3;;;Lovisenberg;17;Boomr Helse Sør-Øst RHF;4;Sagene;3;18793
2012;Kvinner;Oslo;301;Oslo;3;;;Lovisenberg;17;Boomr Helse Sør-Øst RHF;4;St. Hanshaugen;4;17305
2012;Kvinner;Oslo;301;Oslo;3;;;Lovisenberg;17;Boomr Helse Sør-Øst RHF;4;Sentrum;16;371
2012;Kvinner;Oslo;301;Oslo;3;;;Diakonhjemmet;18;Boomr Helse Sør-Øst RHF;4;Frogner;5;27119
2012;Kvinner;Oslo;301;Oslo;3;;;Diakonhjemmet;18;Boomr Helse Sør-Øst RHF;4;Ullern;6;16399
2012;Kvinner;Oslo;301;Oslo;3;;;Diakonhjemmet;18;Boomr Helse Sør-Øst RHF;4;Vestre Aker;7;23736
2012;Kvinner;Kongsvinger;402;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;9014
2012;Kvinner;Hamar;403;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;15027
2012;Kvinner;Ringsaker;412;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;16587
2012;Kvinner;Løten;415;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;3767
2012;Kvinner;Stange;417;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;9783
2012;Kvinner;Nord-Odal;418;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;2586
2012;Kvinner;Sør-Odal;419;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;3897
2012;Kvinner;Eidskog;420;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;3172
2012;Kvinner;Grue;423;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;2533
2012;Kvinner;Åsnes;425;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;3779
2012;Kvinner;Våler;426;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1902
2012;Kvinner;Elverum;427;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;10374
2012;Kvinner;Trysil;428;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;3304
2012;Kvinner;Åmot;429;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;2137
2012;Kvinner;Stor-Elvdal;430;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1281
2012;Kvinner;Rendalen;432;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;948
2012;Kvinner;Engerdal;434;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;681
2012;Kvinner;Tolga;436;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;819
2012;Kvinner;Tynset;437;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;2820
2012;Kvinner;Alvdal;438;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1226
2012;Kvinner;Folldal;439;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;801
2012;Kvinner;Os;441;Hedmark;4;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;998
2012;Kvinner;Lillehammer;501;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;13798
2012;Kvinner;Gjøvik;502;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;14822
2012;Kvinner;Dovre;511;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1358
2012;Kvinner;Lesja;512;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1050
2012;Kvinner;Skjåk;513;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1116
2012;Kvinner;Lom;514;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1150
2012;Kvinner;Vågå;515;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1846
2012;Kvinner;Nord-Fron;516;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;2899
2012;Kvinner;Sel;517;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;2944
2012;Kvinner;Sør-Fron;519;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1571
2012;Kvinner;Ringebu;520;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;2253
2012;Kvinner;Øyer;521;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;2479
2012;Kvinner;Gausdal;522;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;3024
2012;Kvinner;Østre Toten;528;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;7374
2012;Kvinner;Vestre Toten;529;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;6488
2012;Kvinner;Jevnaker;532;Oppland;5;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;3256
2012;Kvinner;Lunner;533;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;4441
2012;Kvinner;Gran;534;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;6812
2012;Kvinner;Søndre Land;536;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;2801
2012;Kvinner;Nordre Land;538;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;3426
2012;Kvinner;Sør-Aurdal;540;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1523
2012;Kvinner;Etnedal;541;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;652
2012;Kvinner;Nord-Aurdal;542;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;3207
2012;Kvinner;Vestre Slidre;543;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1080
2012;Kvinner;Øystre Slidre;544;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;1600
2012;Kvinner;Vang;545;Oppland;5;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;768
2012;Kvinner;Drammen;602;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;33160
2012;Kvinner;Kongsberg;604;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;12740
2012;Kvinner;Ringerike;605;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;14784
2012;Kvinner;Hole;612;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;3147
2012;Kvinner;Flå;615;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;509
2012;Kvinner;Nes;616;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;1734
2012;Kvinner;Gol;617;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;2348
2012;Kvinner;Hemsedal;618;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;1097
2012;Kvinner;Ål;619;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;2399
2012;Kvinner;Hol;620;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;2188
2012;Kvinner;Sigdal;621;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;1787
2012;Kvinner;Krødsherad;622;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;1127
2012;Kvinner;Modum;623;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;6665
2012;Kvinner;Øvre Eiker;624;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;8776
2012;Kvinner;Nedre Eiker;625;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;11806
2012;Kvinner;Lier;626;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;12165
2012;Kvinner;Røyken;627;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;9936
2012;Kvinner;Hurum;628;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;4637
2012;Kvinner;Flesberg;631;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;1296
2012;Kvinner;Rollag;632;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;684
2012;Kvinner;Nore og Uvdal;633;Buskerud;6;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;1226
2012;Kvinner;Horten;701;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;13368
2012;Kvinner;Holmestrand;702;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;5225
2012;Kvinner;Tønsberg;704;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;20890
2012;Kvinner;Sandefjord;706;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;22628
2012;Kvinner;Larvik;709;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;21705
2012;Kvinner;Svelvik;711;Vestfold;7;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;3287
2012;Kvinner;Sande;713;Vestfold;7;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;4399
2012;Kvinner;Hof;714;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;1504
2012;Kvinner;Re;716;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;4371
2012;Kvinner;Andebu;719;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;2725
2012;Kvinner;Stokke;720;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;5675
2012;Kvinner;Nøtterøy;722;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;10847
2012;Kvinner;Tjøme;723;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;2434
2012;Kvinner;Lardal;728;Vestfold;7;;;Vestfold;21;Boomr Helse Sør-Øst RHF;4;;;1193
2012;Kvinner;Porsgrunn;805;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;17826
2012;Kvinner;Skien;806;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;26917
2012;Kvinner;Notodden;807;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;6267
2012;Kvinner;Siljan;811;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;1211
2012;Kvinner;Bamble;814;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;6948
2012;Kvinner;Kragerø;815;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;5369
2012;Kvinner;Drangedal;817;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;2065
2012;Kvinner;Nome;819;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;3305
2012;Kvinner;Bø;821;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;2914
2012;Kvinner;Sauherad;822;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;2163
2012;Kvinner;Tinn;826;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;3057
2012;Kvinner;Hjartdal;827;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;802
2012;Kvinner;Seljord;828;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;1484
2012;Kvinner;Kviteseid;829;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;1241
2012;Kvinner;Nissedal;830;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;697
2012;Kvinner;Fyresdal;831;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;666
2012;Kvinner;Tokke;833;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;1120
2012;Kvinner;Vinje;834;Telemark;8;;;Telemark;22;Boomr Helse Sør-Øst RHF;4;;;1848
2012;Kvinner;Risør;901;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;3455
2012;Kvinner;Grimstad;904;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;10725
2012;Kvinner;Arendal;906;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;21755
2012;Kvinner;Gjerstad;911;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;1212
2012;Kvinner;Vegårshei;912;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;994
2012;Kvinner;Tvedestrand;914;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;3080
2012;Kvinner;Froland;919;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;2633
2012;Kvinner;Lillesand;926;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;4986
2012;Kvinner;Birkenes;928;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;2410
2012;Kvinner;Åmli;929;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;877
2012;Kvinner;Iveland;935;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;628
2012;Kvinner;Evje og Hornnes;937;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;1771
2012;Kvinner;Bygland;938;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;593
2012;Kvinner;Valle;940;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;615
2012;Kvinner;Bykle;941;Aust-Agder;9;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;444
2012;Kvinner;Kristiansand;1001;Vest-Agder;10;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;42353
2012;Kvinner;Mandal;1002;Vest-Agder;10;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;7705
2012;Kvinner;Farsund;1003;Vest-Agder;10;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;4688
2012;Kvinner;Flekkefjord;1004;Vest-Agder;10;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;4445
2012;Kvinner;Vennesla;1014;Vest-Agder;10;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;6828
2012;Kvinner;Songdalen;1017;Vest-Agder;10;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;3120
2012;Kvinner;Søgne;1018;Vest-Agder;10;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;5458
2012;Kvinner;Marnardal;1021;Vest-Agder;10;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;1122
2012;Kvinner;Åseral;1026;Vest-Agder;10;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;449
2012;Kvinner;Audnedal;1027;Vest-Agder;10;;;Sørlandet;23;Boomr Helse Sør-Øst RHF;4;;;865
